TruthFinder	aa	0,00890000	15,8400	15,8300	0,130000	2,23406e+07	16,0400	15,7600	15,7100	18,4700	9,92000	1,06372e+09	21,9100	1,67100e+10	0,00760000	0,120000	0,710000
TruthFinder	aan	0,00610000	27,8800	28,2000	0,170000	293278	28,4300	27,8800	28,0500	29,3400	13,0000	8,00102e+07	18,1000	2,23000e+09	0,00190000	0,0500000	1,54000
TruthFinder	aapl	0,0121000	358,020	358,330	4,27000	1,38436e+07	360,000	356,380	353,750	364,900	235,560	9,24755e+08	17,0700	3,27130e+11	0,00000	0,00000	20,9800
TruthFinder	abat	0,0521000	1,01000	0,950000	0,0500000	1,10197e+06	1,03000	0,950000	0,960000	4,35000	0,790000	7,66192e+07	1,77000	7,72000e+07	0,00000	0,00000	0,570000
TruthFinder	abax	0,0315000	29,7900	29,1600	0,910000	72915,0	30,1900	29,1600	28,8800	31,6900	17,5400	2,27460e+07	46,5500	6,77600e+08	0,00000	0,00000	0,640000
TruthFinder	abbc	0,00960000	10,5200	10,4600	0,100000	36241,0	10,6500	10,2900	10,4200	13,2300	8,77000	2,02346e+07	26,9700	2,14690e+08	0,0230000	0,240000	0,390000
TruthFinder	abcb	0,0175000	9,29000	9,19000	0,160000	34160,0	9,41000	8,76000	9,13000	11,2000	7,75000	2,37660e+07	0,00000	2,20800e+08	0,00000	0,0500000	0,200000
TruthFinder	abg	0,0248000	19,4200	19,0900	0,470000	211487	19,7100	18,9000	18,9500	20,1200	9,95000	3,28744e+07	12,5000	6,38400e+08	0,00000	0,00000	1,52000
TruthFinder	abii	0,00183300	78,2500	86,5800	0,160000	5340,00	87,5300	86,2000	87,3100	106,290	80,2200	4,04656e+07	0,00000	3,16644e+09	0,00000	0,00000	1,87000
TruthFinder	abmd	0,0216000	16,5800	16,3000	0,350000	164981	17,2800	16,3000	16,2300	19,1900	8,63000	3,85098e+07	0,00000	6,38000e+08	0,00000	0,00000	0,320000
TruthFinder	acas	0,0143000	9,96000	9,90000	0,140000	3,90460e+06	10,1600	9,85000	9,82000	10,8500	4,79000	3,52666e+08	2,80000	3,51000e+09	0,00000	1,07000	3,56000
TruthFinder	acet	0,0320000	6,45000	6,31000	0,200000	358508	6,47000	6,15000	6,25000	9,47000	5,31000	2,66196e+07	17,4300	1,71700e+08	0,0310000	0,200000	0,370000
TruthFinder	aco	0,0211000	38,6800	38,2200	0,800000	86438,0	39,5100	38,2200	37,8800	42,7200	24,1600	3,14794e+07	33,2000	1,19000e+09	0,0190000	0,720000	1,14000
TruthFinder	acom	0,0243000	43,4500	42,8200	1,03000	1,35070e+06	44,9400	42,6700	42,4200	45,7900	17,2100	3,83300e+07	50,5200	1,95000e+09	0,00000	0,00000	0,850000
TruthFinder	actg	0,0320000	38,0200	37,2000	1,18000	207692	38,5800	36,9200	36,8400	41,8900	12,8700	4,27714e+07	50,6900	1,63000e+09	0,00000	0,00000	0,750000
TruthFinder	actl	0,00000	20,9500	20,8800	0,00000	0,00000	20,9500	20,9500	20,9500	21,3100	13,2600	2,62469e+07	58,1900	5,49873e+08	0,00000	0,00000	0,360000
TruthFinder	actu	0,00000	5,00000	6,43000	0,0400000	0,00000	6,48000	6,21000	5,00000	6,07000	3,89000	4,44331e+07	29,7400	2,92140e+08	0,00000	0,00000	0,210000
TruthFinder	acv	0,00000	37,4900	37,5000	0,00000	0,00000	37,4900	37,4900	37,4900	37,9300	27,9500	1,03227e+08	22,0500	3,87000e+09	0,00910000	0,300000	1,70000
TruthFinder	adbe	0,00920000	30,0700	30,5200	0,280000	5,13689e+06	30,7700	29,9700	30,3500	35,9900	25,4500	4,93867e+08	16,2600	1,50000e+10	0,00000	0,00000	1,87000
TruthFinder	adct	0,0169100	12,7400	1843,85	30,6600	1813,00	12,7600	12,7400	30,6600	1843,85	1810,14	9,71559e+07	16,3300	1,23777e+09	0,00000	0,00000	0,780000
TruthFinder	adp	0,00220000	53,6900	54,0300	0,120000	1,73334e+06	54,2900	53,5600	53,8100	55,1200	38,4100	4,99705e+08	21,9600	2,68900e+10	0,0268000	1,44000	2,45000
TruthFinder	adpi	0,00380000	13,1700	13,2100	0,0500000	57881,0	13,4600	13,1000	13,1200	13,8600	10,0500	1,54273e+07	17,8000	2,03200e+08	0,00000	0,00000	0,740000
TruthFinder	adpt	0,00340000	2,99000	2,98000	0,0100000	6106,00	3,00000	2,98000	2,98000	3,12000	2,68000	1,08832e+08	0,00000	3,25410e+08	0,00000	0,00000	0,140000
TruthFinder	adsk	0,000800000	37,2600	37,5400	0,0300000	2,45168e+06	38,2100	37,2000	37,2300	46,1500	24,7700	2,30954e+08	36,1100	8,60000e+09	0,00000	0,00000	1,03000
TruthFinder	adtn	0,100200	36,1100	40,8600	4,02000	7,05323e+06	40,9500	36,0500	40,1300	47,7000	27,8300	6,46701e+07	17,9700	2,34000e+09	0,00900000	0,360000	2,01000
TruthFinder	aec	0,00360000	16,8200	17,0500	0,230000	488689	17,1800	16,7900	17,0500	17,3900	12,5900	4,14532e+07	0,00000	6,97240e+08	0,0399000	0,680000	0,330000
TruthFinder	aeis	0,00780000	13,0000	12,9500	0,100000	620535	13,1000	12,8100	12,9000	18,5300	11,4000	4,35569e+07	8,38000	5,66200e+08	0,00000	0,00000	1,54000
TruthFinder	aet	0,00120000	43,3900	43,6400	0,0500000	3,23052e+06	44,1900	43,2700	43,3400	46,0100	26,4200	3,79500e+08	9,90000	1,64700e+10	0,0138000	0,600000	4,36000
TruthFinder	afce	0,00300000	16,8000	16,8700	0,0500000	214016	17,1200	16,6800	16,7500	17,5700	8,62000	2,47604e+07	17,6300	4,16000e+08	0,00000	12,0000	0,950000
TruthFinder	agam	0,00000	21,2000	1,51000	0,00000	0,00000	21,2000	21,2000	21,2000	21,2000	11,8700	5,02734e+07	9,31000	1,00000e+09	0,00000	0,00000	0,330000
TruthFinder	agco	0,0191000	50,1200	49,4200	0,940000	2,01599e+06	50,5500	49,3800	49,1800	59,8100	29,3100	9,48070e+07	16,7100	4,75000e+09	0,00000	0,00000	3,00000
TruthFinder	agx	0,0254000	10,5000	10,3500	0,260000	12851,0	10,5000	10,1800	10,2400	10,5000	7,40000	1,36020e+07	22,2100	1,42800e+08	0,00000	0,00000	0,460000
TruthFinder	agys	0,0738000	9,39000	8,79000	0,645000	238307	9,44000	8,79000	8,74500	9,06000	4,25000	2,29931e+07	0,00000	1,95450e+08	0,00000	0,0300000	2,44000
TruthFinder	ahc	0,00550000	7,35000	7,34000	0,0400000	29992,0	7,39000	7,30000	7,31000	9,33000	6,09000	1,91181e+07	0,00000	1,58100e+08	0,0328000	0,0600000	5,77000
TruthFinder	aht	0,00480000	12,3800	12,5300	0,0600000	337320	12,6200	12,3500	12,4400	14,3200	7,22000	6,09571e+07	10,1967	7,54600e+08	0,0323000	0,400000	0,920000
TruthFinder	aig	0,00420000	28,8400	28,9200	0,120000	4,41266e+06	29,2500	28,7300	28,7200	62,8700	27,1000	1,79675e+09	2,73000	5,18200e+10	0,00000	4,40000	10,5500
TruthFinder	airm	0,00000	74,9000	75,1600	0,00000	36111,0	76,3200	74,4700	74,9000	77,2200	27,0000	1,26562e+07	18,9100	9,48000e+08	0,00000	0,00000	3,96000
TruthFinder	ajg	0,00560000	28,3700	28,6200	0,160000	433684	28,8300	28,3400	28,5300	31,9200	24,3000	1,10263e+08	19,9800	3,10000e+09	0,0465000	1,32000	1,51000
TruthFinder	akam	0,000300000	30,9500	31,2300	0,0100000	2,91908e+06	31,5400	30,9000	30,9400	54,6500	28,6900	1,86707e+08	32,9300	5,78000e+09	0,00000	0,00000	0,940000
TruthFinder	alb	0,00320000	68,4400	69,1000	0,220000	801026	69,3400	68,3500	68,6600	71,7900	38,7500	9,16920e+07	17,2000	6,30000e+09	0,00960000	0,660000	3,98000
TruthFinder	alc	0,0262000	16,4800	16,2100	0,420000	32313,0	16,6700	16,0800	16,0600	19,6100	15,9400	1,99993e+07	21,4000	3,53820e+08	0,0249000	0,100000	0,770000
TruthFinder	ale	0,00140000	41,5000	41,7000	0,0600000	196757	41,7000	41,3400	41,4400	41,9900	34,3900	3,59106e+07	16,0900	1,49000e+09	0,0430000	1,78000	2,58000
TruthFinder	alex	0,00240000	50,3400	50,6000	0,120000	211633	51,0200	50,2800	50,4600	55,5000	31,2000	4,15915e+07	36,4800	2,09000e+09	0,0250000	1,26000	1,38000
TruthFinder	alnc	0,0173000	31,2300	30,5400	0,530000	12016,0	31,5300	30,5100	30,7000	33,8900	27,3100	4,74549e+06	12,0600	1,48200e+08	0,0391000	1,20000	2,59000
TruthFinder	alth	0,00980000	2,07000	2,06000	0,0200000	1,05998e+06	2,12000	2,04000	2,05000	6,16000	1,84000	1,05614e+08	0,00000	2,18600e+08	0,00000	0,00000	0,680000
TruthFinder	altr	0,0311000	43,6600	45,4100	1,40000	7,68211e+06	45,4200	43,3900	45,0600	49,5900	24,4800	3,22224e+08	16,9000	1,40700e+10	0,00530000	0,240000	2,67000
TruthFinder	alxa	0,00560000	1,76000	1,78000	0,0100000	466723	1,79000	1,74000	1,77000	3,64000	0,860000	7,21118e+07	22,0000	1,26920e+08	0,00000	0,00000	0,0600000
TruthFinder	alxn	0,0167000	51,2500	50,5200	0,840000	1,50378e+06	52,6600	50,3900	50,4100	105,000	24,7300	1,83835e+08	93,1800	9,27000e+09	0,00000	0,00000	0,550000
TruthFinder	aly	0,00000	0,185000	0,193000	0,00000	53722,0	0,195000	0,185000	0,185000	0,260000	0,120000	7,27763e+08	16,2000	760000	0,00000	0,00000	0,410000
