TruthFinder	aa	0,0168000	15,7700	15,5900	0,260000	1,87373e+07	15,8000	15,4800	15,5100	18,4700	9,92000	1,06372e+09	18,0000	1,65000e+10	0,00770000	0,120000	0,860000
TruthFinder	aan	0,0108000	26,5500	26,9400	0,290000	463661	27,4600	26,4500	26,8400	29,3400	13,0000	8,00102e+07	17,2400	2,12000e+09	0,00200000	0,0500000	1,54000
TruthFinder	aapl	0,00100000	387,290	386,950	0,390000	1,87688e+07	390,060	383,900	386,900	396,270	235,560	9,24755e+08	15,3300	3,57790e+11	0,00000	0,00000	25,2600
TruthFinder	abat	0,0933000	1,64000	1,50000	0,140000	1,18394e+07	1,97000	1,50000	1,50000	4,35000	0,790000	7,66192e+07	2,88000	1,14930e+08	0,00000	0,00000	0,570000
TruthFinder	abax	0,0306000	29,9800	29,2800	0,890000	94071,0	30,0800	29,0700	29,0900	31,6900	17,7600	2,27460e+07	46,8400	6,81900e+08	0,00000	0,00000	0,640000
TruthFinder	abbc	0,0165000	10,4500	10,3000	0,170000	43447,0	10,5300	10,2900	10,2800	13,2300	8,80000	2,02346e+07	26,7900	2,11400e+08	0,0230000	0,240000	0,390000
TruthFinder	abcb	0,0457000	10,3000	9,92000	0,450000	188108	10,3600	9,72000	9,85000	11,2000	7,75000	2,37660e+07	0,00000	2,44790e+08	0,00000	0,0500000	0,200000
TruthFinder	abg	0,0205000	19,9300	19,6600	0,400000	286203	20,1300	19,6500	19,5300	20,1200	10,1600	3,28744e+07	20,1300	6,55200e+08	0,00000	0,00000	1,52000
TruthFinder	abii	0,0110800	78,2500	85,7100	0,960000	0,00000	85,7100	85,6700	86,6300	106,290	80,2200	4,04656e+07	0,00000	3,16644e+09	0,00000	0,00000	1,87000
TruthFinder	abmd	0,0342000	17,2500	16,7200	0,570000	218873	17,3200	16,7200	16,6800	19,1900	8,63000	3,85098e+07	0,00000	6,58490e+08	0,00000	0,00000	0,320000
TruthFinder	acas	0,00800000	10,0800	10,0400	0,0800000	6,24616e+06	10,2500	10,0100	10,0000	10,8500	4,79000	3,52666e+08	2,80000	3,55000e+09	0,00000	1,07000	3,56000
TruthFinder	acet	0,0138000	6,61000	6,51000	0,0900000	124355	6,75000	6,47000	6,52000	9,47000	5,31000	2,66196e+07	17,8600	1,76000e+08	0,0303000	0,200000	0,370000
TruthFinder	aco	0,0280000	35,8200	36,8700	1,03000	291366	37,3400	35,2500	36,8500	42,7200	24,1600	3,14794e+07	32,3000	1,13000e+09	0,0195000	0,720000	1,14000
TruthFinder	acom	0,0188000	43,8600	44,7100	0,840000	816214	44,7100	43,2600	44,7000	45,7900	17,2500	3,83300e+07	51,0000	2,00000e+09	0,00000	0,00000	0,850000
TruthFinder	actg	0,0492000	41,5800	39,7300	1,95000	1,49861e+06	42,8000	39,3600	39,6300	41,8900	12,8700	4,27714e+07	55,4400	1,78000e+09	0,00000	0,00000	0,750000
TruthFinder	actl	0,00000	20,9500	20,8800	0,00000	0,00000	20,9500	20,9500	20,9500	21,3100	13,2600	2,62469e+07	58,1900	5,49873e+08	0,00000	0,00000	0,360000
TruthFinder	actu	0,00000	5,00000	6,75000	0,00000	0,00000	6,75000	6,46000	5,00000	6,07000	3,89000	4,44331e+07	30,8600	2,84320e+08	0,00000	0,00000	0,210000
TruthFinder	acv	0,00000	37,4900	8,30000	0,00000	0,00000	37,4900	37,4900	37,4900	37,9300	27,9500	1,03227e+08	22,0500	3,87000e+09	0,0353000	0,300000	1,70000
TruthFinder	adbe	0,0137000	29,5600	29,2200	0,400000	6,37969e+06	30,0300	29,1700	29,1600	35,9900	25,4500	4,93867e+08	15,8000	1,46000e+10	0,00000	0,00000	1,87000
TruthFinder	adct	0,00000	12,7400	1783,32	0,00000	1785,00	12,7600	12,7400	1,58000	1793,67	1781,04	9,71559e+07	16,3300	1,23777e+09	0,00000	0,00000	0,780000
TruthFinder	adp	0,0131000	53,1600	52,6600	0,685000	2,37223e+06	53,6400	52,5700	52,4700	55,1200	38,4100	4,99705e+08	21,7000	2,62200e+10	0,0274000	1,44000	2,45000
TruthFinder	adpi	0,0190000	13,3900	13,2200	0,250000	39253,0	13,4200	13,1600	13,1400	13,8600	10,0500	1,54273e+07	18,0900	2,06570e+08	0,00000	0,00000	0,740000
TruthFinder	adpt	0,00000	2,99000	2,96000	0,00000	207350	3,00000	2,96000	2,99000	3,12000	2,68000	1,08832e+08	0,00000	3,25410e+08	0,00000	0,00000	0,140000
