TruthFinder	aa	0,00610000	16,3900	16,2500	0,100000	1,89552e+07	16,3900	16,1200	16,4900	18,4700	9,92000	1,06372e+09	23,1000	1,75400e+10	0,00730000	0,120000	0,710000
TruthFinder	aan	0,00100000	29,1600	28,8000	0,0300000	405541	29,3400	28,8000	29,1300	29,2900	13,0000	8,00102e+07	18,9400	2,33000e+09	0,00180000	0,0500000	1,54000
TruthFinder	aapl	0,00700000	359,710	353,340	2,51000	1,73711e+07	360,000	352,200	357,200	364,900	235,560	9,24755e+08	17,1500	3,30320e+11	0,00000	0,00000	20,9800
TruthFinder	abat	0,0187000	1,09000	1,07000	0,0200000	1,40746e+06	1,11000	1,05000	1,07000	4,35000	0,790000	7,66192e+07	1,91000	8,19800e+07	0,00000	0,00000	0,570000
TruthFinder	abax	0,0182000	29,6900	29,8600	0,550000	52989,0	30,1800	29,4700	30,2400	31,6900	17,5400	2,27460e+07	46,3900	6,75300e+08	0,00000	0,00000	0,640000
TruthFinder	abbc	0,0121000	10,6100	10,6000	0,130000	17700,0	10,6800	10,5400	10,7400	13,2300	8,77000	2,02346e+07	27,2100	2,13480e+08	0,0223000	0,240000	0,390000
TruthFinder	abcb	0,0153000	9,03000	9,07000	0,140000	15646,0	9,19000	8,95000	9,17000	11,2000	7,75000	2,37660e+07	0,00000	2,14600e+08	0,00000	0,0500000	0,200000
TruthFinder	abg	0,0208000	19,6400	18,8700	0,400000	435389	19,7000	18,7000	19,2400	20,1200	9,95000	3,28744e+07	19,8400	6,32500e+08	0,00000	0,00000	1,52000
TruthFinder	abii	0,0117600	78,2500	88,5400	1,05000	17,0000	88,5400	88,2000	89,2500	106,290	80,2200	4,04656e+07	0,00000	3,16644e+09	0,00000	0,00000	1,87000
TruthFinder	abmd	0,00950000	16,6900	16,6500	0,160000	194230	17,0900	16,5000	16,8500	19,1900	8,63000	3,84830e+07	0,00000	6,48440e+08	0,00000	0,00000	0,320000
TruthFinder	acas	0,0146000	10,1000	10,0800	0,150000	2,45595e+06	10,1400	9,97000	10,2500	10,8500	4,79000	3,52666e+08	2,80000	3,56000e+09	0,00000	1,07000	3,56000
TruthFinder	acet	0,0176000	6,69000	6,70000	0,120000	88473,0	6,75000	6,63000	6,81000	9,47000	5,31000	2,66196e+07	18,0800	1,78090e+08	0,0294000	0,200000	0,370000
