TruthFinder	aa	0,0114000	15,6500	15,6200	0,180000	1,32319e+07	15,7900	15,5800	15,8300	18,4700	9,92000	1,06372e+09	18,4000	1,68500e+10	0,00760000	0,120000	0,850000
TruthFinder	aan	0,00610000	26,0500	25,7800	0,160000	911942	26,6000	25,7800	26,2100	29,3400	13,0000	8,00102e+07	16,9200	2,10000e+09	0,00200000	0,0500000	1,54000
TruthFinder	aapl	0,0132000	398,500	390,350	5,20000	2,09292e+07	400,000	389,620	393,300	396,270	235,560	9,27091e+08	15,7800	3,64620e+11	0,00000	0,00000	25,2600
TruthFinder	abat	0,0467000	1,43000	1,48000	0,0700000	1,98334e+06	1,52000	1,38000	1,50000	4,35000	0,790000	7,66192e+07	2,50000	1,14930e+08	0,00000	0,00000	0,570000
TruthFinder	abax	0,0114000	29,5900	29,4700	0,340000	102095	29,9700	29,4700	29,9300	31,6900	17,7600	2,27460e+07	46,2300	6,73100e+08	0,00000	0,00000	0,640000
TruthFinder	abbc	0,0212000	10,1500	10,2300	0,220000	25549,0	10,3000	10,1000	10,3700	13,2300	8,96000	2,02346e+07	26,0300	2,10000e+08	0,0231000	0,240000	0,390000
TruthFinder	abcb	0,00000	10,0800	10,0900	0,00000	53945,0	10,2100	9,78000	10,0800	11,2000	7,75000	2,37660e+07	201,600	2,39560e+08	0,00000	0,0500000	0,200000
TruthFinder	abg	0,0133000	20,1000	20,0800	0,270000	266339	20,4000	19,9500	20,3700	20,4100	11,5900	3,28744e+07	20,3000	6,60800e+08	0,00000	0,00000	1,52000
TruthFinder	abii	0,00299600	78,2500	86,7100	0,260000	30,0000	87,0400	86,7100	86,7800	106,290	80,2200	4,04656e+07	0,00000	3,16644e+09	0,00000	0,00000	1,87000
TruthFinder	abmd	0,0290000	16,4300	16,7300	0,490000	87001,0	16,7600	16,4200	16,9200	19,1900	8,63000	3,85098e+07	0,00000	6,64260e+08	0,00000	0,00000	0,320000
TruthFinder	acas	0,00100000	10,2000	10,0600	0,0100000	2,59496e+06	10,2900	9,92000	10,2100	10,8500	4,79000	3,52666e+08	2,80000	3,60000e+09	0,00000	1,07000	3,56000
